Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,11,1,3,740,740,922,925,WN,149,N373,162,165,149,-3,0,HOU,PHX,1020,7,6,0,NA,0,NA,NA,NA,NA,NA
2000,11,5,7,1414,1400,NA,1637,AA,1483,N844AA,NA,217,NA,NA,14,PHL,DFW,1302,0,21,0,NA,1,NA,NA,NA,NA,NA
2000,7,29,6,1732,1710,1820,1809,CO,1579,N14889,108,119,88,11,22,ATL,IAH,689,3,17,0,NA,0,NA,NA,NA,NA,NA
2000,11,8,3,1342,1339,1552,1458,US,490,N427US,190,139,113,54,3,PHL,ORD,678,5,72,0,NA,0,NA,NA,NA,NA,NA
2000,11,10,5,1042,1045,1125,1128,DL,1620,N945DL,43,43,25,-3,-3,IND,CVG,98,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,2,3,4,2205,2030,108,2345,WN,698,N320,123,135,105,83,95,STL,MCO,880,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1858,1656,2023,1805,AA,525,N2AVAA,145,129,117,138,122,DCA,ORD,612,14,14,0,NA,0,NA,NA,NA,NA,NA
2000,2,11,5,1734,1720,1820,1810,WN,1436,N355,46,50,35,10,14,AUS,DAL,189,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,9,10,7,1924,1925,2215,2158,AA,1018,N870AA,171,153,129,17,-1,MIA,BWI,946,5,37,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1149,1145,1308,1317,TW,101,N2404A,139,152,123,-9,4,PHL,STL,813,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,6,14,3,NA,2055,NA,2156,DL,975,N915DN,NA,181,NA,NA,NA,DFW,SAN,1171,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,11,18,6,43,45,537,539,AA,2490,N586AA,174,174,147,-2,-2,LAX,DFW,1235,5,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,828,820,1011,955,WN,981,N783,223,215,204,16,8,MCI,LAX,1363,14,5,0,NA,0,NA,NA,NA,NA,NA
2000,9,28,4,1013,1010,1058,1100,DL,1410,N221DL,105,110,85,-2,3,ATL,MDW,590,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,2,18,5,NA,750,NA,859,US,409,UNKNOW,NA,69,NA,NA,NA,BUF,PHL,279,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,10,7,6,1325,1330,1544,1600,AA,2331,N441AA,139,150,118,-16,-5,ORD,DFW,802,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,3,2,4,1110,1110,1306,1317,AA,1935,N2CEAA,116,127,97,-11,0,BNA,DFW,631,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,6,16,5,847,850,1126,1134,CO,1216,N477AC,159,164,145,-8,-3,CLE,FLL,1062,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,5,31,3,631,630,859,857,US,230,N437US,88,87,77,2,1,PNS,CLT,488,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,9,26,2,1052,1050,1840,1859,US,64,N614AU,288,309,272,-19,2,SFO,PHL,2521,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,10,23,1,1501,1500,1710,1700,DL,1441,N947DL,129,120,97,10,1,DCA,ATL,547,7,25,0,NA,0,NA,NA,NA,NA,NA
2000,10,11,3,728,700,1538,1535,AA,452,N5DYAA,310,335,280,3,28,SFO,MIA,2585,5,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,2355,2359,729,745,UA,204,N806UA,274,286,257,-16,-4,LAX,IAD,2288,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,7,27,4,1952,1725,8,2030,UA,1482,N901UA,196,125,102,218,147,ORD,HPN,738,6,88,0,NA,0,NA,NA,NA,NA,NA
2000,5,3,3,1241,1230,1518,1515,CO,443,N69826,157,165,143,3,11,FLL,CLE,1062,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,10,23,1,1408,1404,1508,1510,HP,660,N808AW,240,246,224,-2,4,CMH,PHX,1671,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,750,750,1215,1215,WN,826,N320,145,145,135,0,0,LAS,SAT,1069,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,6,28,3,900,905,1137,1143,CO,1099,N14652,157,158,118,-6,-5,EWR,DAB,884,4,35,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1704,1705,1758,1755,US,752,N390US,54,50,34,3,-1,CLT,MYR,156,3,17,0,NA,0,NA,NA,NA,NA,NA
2000,10,2,1,1156,1145,1254,1246,DL,315,N917DL,58,61,31,8,11,GSP,ATL,153,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,6,8,4,1153,1150,1138,1140,DL,1223,N939DL,45,50,33,-2,3,ATL,HSV,151,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,5,24,3,1642,1645,1734,1743,US,352,N339US,52,58,35,-9,-3,PIT,ROC,224,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,11,18,6,2038,2040,2219,2227,UA,2773,N923UA,101,107,83,-8,-2,DEN,PHX,602,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,7,1,6,830,811,1400,1336,UA,1660,N326UA,210,205,193,24,19,DEN,PHL,1557,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,4,22,6,643,645,738,748,NW,1222,N8923E,55,63,44,-10,-2,GFK,MSP,284,5,6,0,NA,0,NA,NA,NA,NA,NA
2000,2,20,7,1244,1140,1537,1420,DL,2324,N374DL,173,160,148,77,64,MCO,SYR,1053,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,7,25,2,1959,1950,2027,2020,WN,2070,N622,88,90,79,7,9,SLC,GEG,546,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,5,9,2,1630,1630,1713,1715,WN,1719,N348,43,45,33,-2,0,OAK,RNO,180,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,10,22,7,1035,1040,1112,1123,NW,1743,N676MC,37,43,22,-11,-5,MBS,DTW,98,7,8,0,NA,0,NA,NA,NA,NA,NA
2000,9,19,2,802,807,923,905,US,1147,N937VJ,81,58,52,18,-5,DCA,PHL,119,6,23,0,NA,0,NA,NA,NA,NA,NA
2000,6,4,7,2013,2010,2231,2234,CO,389,N73380,198,204,158,-3,3,EWR,MSY,1167,4,36,0,NA,0,NA,NA,NA,NA,NA
2000,8,5,6,2029,2024,2355,3,AA,794,N285AA,146,159,131,-8,5,DFW,RDU,1062,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,5,13,6,1309,1310,1548,1600,NW,764,A367NW,99,110,71,-12,-1,MSP,DTW,528,9,19,0,NA,0,NA,NA,NA,NA,NA
2000,2,5,6,1421,1430,1728,1755,DL,1802,N951WP,127,145,109,-27,-9,SLC,MCI,919,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,11,4,6,1455,1455,1708,1705,WN,1498,N358,73,70,53,3,0,SEA,BOI,399,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1708,1712,1811,1814,UA,337,N320UA,123,122,102,-3,-4,MDT,ORD,594,11,10,0,NA,0,NA,NA,NA,NA,NA
2000,6,12,1,2036,2035,2212,2215,DL,796,N681DA,96,100,74,-3,1,RSW,ATL,515,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,8,21,1,1857,1900,2231,2216,CO,1172,N72822,154,136,91,15,-3,ORD,EWR,719,11,52,0,NA,0,NA,NA,NA,NA,NA
2000,7,24,1,1333,1338,1933,1940,AA,1004,N571AA,240,242,216,-7,-5,SAN,ORD,1723,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,9,23,6,707,715,1022,1033,US,946,N387US,135,138,119,-11,-8,MSY,PIT,918,7,9,0,NA,0,NA,NA,NA,NA,NA
2000,3,21,2,655,700,914,949,US,29,N712UW,319,349,297,-35,-5,BWI,LAX,2329,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,7,6,4,2116,2120,2345,2355,DL,2474,N309DL,149,155,130,-10,-4,MCO,EWR,938,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,7,21,5,1730,1730,1903,1849,DL,1842,N412DA,93,79,47,14,0,LGA,BOS,185,21,25,0,NA,0,NA,NA,NA,NA,NA
2000,10,31,2,555,600,715,728,DL,497,N631DL,80,88,64,-13,-5,MCO,ATL,403,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,2,12,6,126,130,502,515,TW,462,N914TW,156,165,144,-13,-4,PHX,STL,1262,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,4,19,3,2018,2020,2229,2219,AS,600,N783AS,131,119,114,10,-2,PDX,LAS,762,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,5,1,1,709,710,1203,1216,CO,1584,N14839,174,186,157,-13,-1,SAN,IAH,1303,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,8,18,5,2213,2200,2339,2329,AA,1389,N430AA,146,149,115,10,13,ORD,DEN,888,8,23,0,NA,0,NA,NA,NA,NA,NA
2000,5,25,4,1905,1859,2127,2110,AS,419,N795AS,142,131,129,17,6,BUR,PDX,817,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1547,1304,1854,1628,AA,1080,N429AA,127,144,107,146,163,PHX,DFW,868,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,7,17,1,NA,1444,NA,1607,UA,719,UNKNOW,NA,83,NA,NA,NA,ORD,MSP,334,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,4,29,6,1315,1315,1925,1911,NW,262,N511US,250,236,214,14,0,SFO,MEM,1807,5,31,0,NA,0,NA,NA,NA,NA,NA
2000,6,13,2,1634,1637,1819,1802,AA,1401,N486AA,165,145,101,17,-3,ATL,DFW,732,39,25,0,NA,0,NA,NA,NA,NA,NA
2000,4,27,4,742,741,839,846,UA,2552,N358UA,57,65,38,-7,1,LAX,LAS,236,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,NA,715,NA,901,US,6437,UNKNOW,NA,106,NA,NA,NA,BOS,IAD,413,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,655,700,719,723,AA,427,N400AA,84,83,64,-4,-5,PHX,LAX,370,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,9,15,5,1000,955,1120,1120,DL,2136,N506DA,80,85,47,0,5,GSO,ATL,306,5,28,0,NA,0,NA,NA,NA,NA,NA
2000,11,3,5,1553,1545,1819,1820,NW,1225,N317US,86,95,70,-1,8,BNA,DTW,457,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,2,1,2,1714,1650,2018,1950,UA,394,N7276U,124,120,96,28,24,ORD,BDL,783,4,24,0,NA,0,NA,NA,NA,NA,NA
2000,11,1,3,1455,1458,1556,1600,AA,929,N713AA,61,62,37,-4,-3,TPA,MIA,204,3,21,0,NA,0,NA,NA,NA,NA,NA
2000,5,4,4,857,900,1149,1209,CO,1149,N14334,112,129,95,-20,-3,MDW,EWR,711,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,9,8,5,1844,1840,2020,1945,CO,450,N16649,96,65,77,35,4,DFW,IAH,224,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,8,7,1,1131,1130,1334,1257,UA,1986,N818UA,123,87,94,37,1,IAD,BOS,413,9,20,0,NA,0,NA,NA,NA,NA,NA
2000,8,24,4,1825,1825,1924,1925,WN,655,N301,59,60,47,-1,0,MSY,HOU,303,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,4,12,3,1555,1555,1658,1705,WN,1330,N384,63,70,53,-7,0,BUR,SMF,358,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,2,4,5,1135,1130,1429,1425,AA,2203,N557AA,174,175,150,4,5,LGA,PBI,1035,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,6,28,3,2054,2030,2100,2035,WN,1139,N600,66,65,53,25,24,CLE,MDW,307,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,5,30,2,1959,2003,2131,2123,HP,269,N315AW,92,80,79,8,-4,SMF,SNA,404,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,9,11,1,1400,1400,1442,1450,WN,563,N390,42,50,31,-8,0,FLL,MCO,178,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,10,27,5,2219,2222,2308,2322,AA,1697,N487AA,109,120,91,-14,-3,DFW,DEN,641,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,9,28,4,1949,1940,2057,2055,UA,675,N593UA,68,75,46,2,9,ORD,DSM,299,3,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1137,1140,1308,1300,US,457,N589US,91,80,55,8,-3,PIT,SDF,335,3,33,0,NA,0,NA,NA,NA,NA,NA
2000,4,12,3,632,635,1223,1225,CO,1407,N14381,231,230,206,-2,-3,SJC,IAH,1608,9,16,0,NA,0,NA,NA,NA,NA,NA
2000,4,20,4,1931,1849,2252,2214,TW,204,N931TW,141,145,111,38,42,STL,TPA,869,4,26,0,NA,0,NA,NA,NA,NA,NA
2000,8,1,2,629,635,802,747,NW,1059,N922RW,153,132,120,15,-6,PIT,MSP,726,9,24,0,NA,0,NA,NA,NA,NA,NA
2000,8,16,3,2115,2115,2220,2220,WN,1730,N662,65,65,54,0,0,SMF,BUR,358,1,10,0,NA,0,NA,NA,NA,NA,NA
2000,8,13,7,2036,2038,2142,2145,CO,723,N18658,66,67,39,-3,-2,IAH,DFW,224,5,22,0,NA,0,NA,NA,NA,NA,NA
2000,5,21,7,1033,1035,1114,1118,NW,1801,N913RW,41,43,31,-4,-2,MBS,DTW,98,4,6,0,NA,0,NA,NA,NA,NA,NA
2000,7,7,5,1905,1905,1909,1915,TW,367,N9630A,64,70,50,-6,0,SDF,STL,254,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1855,1805,2108,2000,WN,1729,N710,133,115,122,68,50,SMF,SEA,605,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,10,13,5,845,840,1004,1000,WN,859,N624,79,80,68,4,5,LAS,SMF,397,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,11,26,7,1642,1550,1906,1820,WN,286,N86,84,90,73,46,52,STL,DTW,440,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,2,21,1,715,715,825,835,WN,305,N695,70,80,55,-10,0,MHT,BWI,377,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,4,24,1,1533,1540,1654,1707,NW,982,N612NW,81,87,66,-13,-7,MOT,MSP,449,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,6,26,1,1443,1430,1606,1549,UA,1935,N7458U,143,139,125,17,13,DEN,SMF,910,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,3,20,1,2053,2055,2340,2353,DL,447,N107DL,167,178,146,-13,-2,LGA,FLL,1076,3,18,0,NA,0,NA,NA,NA,NA,NA
2000,2,6,7,1516,1520,2035,2050,UA,744,N436UA,199,210,178,-15,-4,DEN,EWR,1605,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,2,1,2,1156,1200,1409,1409,UA,367,N7275U,133,129,105,0,-4,ORD,MSY,837,2,26,0,NA,0,NA,NA,NA,NA,NA
2000,10,9,1,2057,2059,2157,2213,AA,1083,N625AA,180,194,158,-16,-2,DFW,SNA,1205,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,4,15,6,2036,2040,2220,2234,NW,1167,N770NC,104,114,89,-14,-4,MEM,SAT,625,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,9,14,4,1025,1025,1223,1210,DL,1212,N546DA,118,105,76,13,0,ATL,DCA,547,8,34,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1446,1440,1605,1551,US,814,N885US,79,71,63,14,6,CMH,CLT,346,7,9,0,NA,0,NA,NA,NA,NA,NA
2000,7,11,2,2049,2015,2252,2205,DL,555,N6700,123,110,74,47,34,ATL,PBI,545,4,45,0,NA,0,NA,NA,NA,NA,NA
2000,9,6,3,1659,1700,1829,1830,NW,141,N776NC,90,90,59,-1,-1,ORD,MSP,334,12,19,0,NA,0,NA,NA,NA,NA,NA
2000,10,11,3,854,855,1032,1035,DL,1890,N292WA,218,220,192,-3,-1,CVG,SLC,1449,7,19,0,NA,0,NA,NA,NA,NA,NA
2000,2,29,2,2115,2115,2201,2200,WN,1100,N93,46,45,38,1,0,HOU,SAT,192,2,6,0,NA,0,NA,NA,NA,NA,NA
2000,4,22,6,619,620,1318,1345,CO,1608,N15712,239,265,223,-27,-1,LAX,CLE,2053,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,8,30,3,852,856,955,956,AA,971,N3BSAA,63,60,42,-1,-4,TPA,MIA,204,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,8,1,2,1405,1358,1518,1505,AS,43,N740AS,73,67,57,13,7,ANC,BET,399,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,10,4,3,1024,913,1200,1054,HP,2026,N172AW,96,101,67,66,71,PHX,LAX,370,5,24,0,NA,0,NA,NA,NA,NA,NA
2000,11,27,1,1653,1655,1950,1944,NW,1027,N316NB,177,169,141,6,-2,IAH,MSP,1034,20,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1933,1915,2049,2035,DL,1638,N973DL,76,80,41,14,18,CVG,PIT,256,14,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1255,1240,1410,1400,WN,960,N350,135,140,125,10,15,SAT,PHX,843,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1049,1029,1307,1250,AS,411,N705AS,138,141,120,17,20,LAX,PDX,834,2,16,0,NA,0,NA,NA,NA,NA,NA
2000,9,29,5,1958,2003,2136,2155,AA,1145,N868AA,98,112,73,-19,-5,ATL,MIA,595,8,17,0,NA,0,NA,NA,NA,NA,NA
2000,5,30,2,840,845,1532,1609,NW,260,N517US,232,264,209,-37,-5,SEA,DTW,1927,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,9,25,1,1312,1300,1624,1631,TW,284,N908TW,132,151,115,-7,12,STL,BDL,957,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,7,7,5,1010,1005,1110,1105,WN,1672,N326,60,60,47,5,5,LAX,SJC,308,2,11,0,NA,0,NA,NA,NA,NA,NA
2000,6,17,6,NA,615,NA,757,TW,571,UNKNOW,NA,102,NA,NA,NA,DFW,STL,551,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1802,1800,2015,2005,WN,810,N527,193,185,177,10,2,LIT,PHX,1136,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,6,24,6,1325,1330,1545,1543,NW,1726,N952N,80,73,59,2,-5,GRB,DTW,288,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,5,3,3,2135,2135,2210,2225,WN,581,N382,95,110,85,-15,0,ELP,SAN,636,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,5,6,6,1121,1120,1401,1358,UA,199,N414UA,340,338,312,3,1,IAD,SFO,2419,10,18,0,NA,0,NA,NA,NA,NA,NA
2000,2,28,1,955,959,1213,1212,HP,2204,N335AW,78,73,57,1,-4,LGB,PHX,355,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,8,17,4,1823,1750,2009,1942,UA,2364,N374UA,106,112,92,27,33,SFO,PHX,651,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,3,19,7,1050,1041,1400,1400,AA,1370,N861AA,130,139,115,0,9,DFW,TPA,929,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1315,1315,1400,1405,WN,283,N639,45,50,36,-5,0,MCO,FLL,178,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,7,1,6,1135,1006,1246,1118,UA,2478,N919UA,71,72,51,88,89,BUR,SFO,326,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,625,625,624,625,WN,1047,N348,59,60,43,-1,0,PHX,LAS,256,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,9,2,6,1609,1535,1742,1715,WN,1575,N691,93,100,80,27,34,BHM,HOU,570,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1129,1130,1253,1309,UA,415,N447UA,144,159,127,-16,-1,DEN,SJC,948,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,NA,700,NA,817,UA,1151,UNKNOW,NA,77,NA,NA,NA,MSP,ORD,334,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,11,18,6,1410,1410,1654,1655,WN,282,N673,104,105,90,-1,0,LAX,ABQ,677,7,7,0,NA,0,NA,NA,NA,NA,NA
2000,7,29,6,1312,1300,1611,1613,UA,169,N598UA,359,373,329,-2,12,BOS,SFO,2704,8,22,0,NA,0,NA,NA,NA,NA,NA
2000,11,2,4,1728,1730,2023,2036,DL,830,N909DE,115,126,96,-13,-2,OKC,ATL,761,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,2,21,1,1333,1338,1456,1455,AA,1864,N417AA,83,77,56,1,-5,IAH,DFW,224,11,16,0,NA,0,NA,NA,NA,NA,NA
2000,3,6,1,1812,1810,1941,1945,US,1242,N525AU,89,95,73,-4,2,TPA,CLT,508,7,9,0,NA,0,NA,NA,NA,NA,NA
2000,4,19,3,1152,1156,1315,1318,AA,128,NR32AA,83,82,63,-3,-4,SJC,LAS,386,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,10,28,6,1154,1126,1653,1631,AA,2436,N5CNAA,179,185,149,22,28,LAX,DFW,1235,11,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1130,1135,1247,1259,NW,832,N8915E,77,84,60,-12,-5,DFW,MEM,432,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,11,10,5,1606,1440,1918,1814,DL,1731,N514DA,132,154,112,64,86,MSP,ATL,906,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,2,17,4,2251,1654,2256,1712,HP,660,N174AW,65,78,53,344,357,PHX,SNA,338,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,9,20,3,2042,1900,2330,2122,AA,851,N462AA,228,202,166,128,102,ORD,SLC,1249,7,55,0,NA,0,NA,NA,NA,NA,NA
2000,6,21,3,807,809,901,901,AA,557,N506AA,174,172,149,0,-2,DFW,SAN,1171,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1123,1115,1240,1235,WN,571,N63,77,80,65,5,8,MDW,MCI,405,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,6,23,5,955,959,1049,1053,TW,627,N960TW,54,54,39,-4,-4,MLI,STL,187,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,3,2,4,1153,1140,1431,1425,DL,2308,N237WA,158,165,135,6,13,TPA,EWR,998,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,10,19,4,1317,1320,1558,1552,NW,1270,N290US,161,152,140,6,-3,MSP,MSY,1040,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,2,2,3,1912,1910,1944,1940,DL,351,N669DN,92,90,71,4,2,ATL,MSY,425,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,5,23,2,1448,1445,1617,1615,AA,2833,NR03AA,89,90,70,2,3,SFO,SNA,372,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,8,20,7,1948,1940,2158,2140,WN,875,N721,70,60,48,18,8,MDW,DTW,229,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,7,5,3,1612,1615,1714,1713,AA,2575,N2CLAA,182,178,167,1,-3,DAL,LAX,1246,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,10,7,6,954,1000,1145,1154,NW,771,N89S,171,174,152,-9,-6,EWR,MSP,1008,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,3,29,3,2211,2215,2305,2313,US,250,N882US,54,58,42,-8,-4,CLT,RIC,256,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,11,9,4,1449,1345,1600,1505,US,987,N651US,71,80,54,55,64,CLT,PIT,366,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1852,1850,2024,2037,AA,689,N585AA,152,167,128,-13,2,ORD,DEN,888,7,17,0,NA,0,NA,NA,NA,NA,NA
2000,5,31,3,820,825,943,958,US,333,N589US,83,93,70,-15,-5,BOS,BUF,396,2,11,0,NA,0,NA,NA,NA,NA,NA
2000,8,18,5,845,810,1107,1035,UA,2602,N931UA,142,145,119,32,35,LAX,PDX,834,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,NA,632,NA,820,AA,1459,UNKNOW,NA,168,NA,NA,NA,JAX,DFW,919,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1810,1800,2032,2015,DL,1203,N527DA,142,135,124,17,10,ROC,ATL,749,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,7,22,6,1049,1050,1343,1343,NW,1806,N1309T,174,173,149,0,-1,IAH,MSP,1034,6,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1827,1835,2152,2146,US,1620,N356US,145,131,108,6,-8,IAH,CLT,913,5,32,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1636,1635,2010,2020,NW,1860,N619NW,154,165,128,-10,1,MSP,EWR,1008,9,17,0,NA,0,NA,NA,NA,NA,NA
2000,6,17,6,707,705,1000,945,UA,984,N657UA,353,340,327,15,2,MIA,SFO,2585,4,22,0,NA,0,NA,NA,NA,NA,NA
2000,7,9,7,1140,1140,1426,1435,WN,79,N716,166,175,143,-9,0,SEA,PHX,1107,3,20,0,NA,0,NA,NA,NA,NA,NA
2000,6,16,5,2110,1710,2212,1810,WN,1458,N85,62,60,50,242,240,MCI,STL,237,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,9,23,6,639,642,829,832,AA,1887,N249AA,170,170,142,-3,-3,CLE,DFW,1021,20,8,0,NA,0,NA,NA,NA,NA,NA
2000,11,12,7,1033,1005,1328,1248,DL,1957,N908DA,115,103,87,40,28,SNA,SLC,588,7,21,0,NA,0,NA,NA,NA,NA,NA
2000,8,22,2,1556,1539,2010,2005,AS,80,N791AS,194,206,175,5,17,ANC,SEA,1449,10,9,0,NA,0,NA,NA,NA,NA,NA
2000,11,8,3,649,650,913,914,AA,1430,N2ALAA,144,144,117,-1,-1,IAH,ORD,925,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,4,11,2,2155,2200,2246,2251,AS,471,N706AS,51,51,37,-5,-5,SEA,GEG,224,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1331,1330,1424,1435,US,649,N419US,113,125,94,-11,1,CLT,ORD,599,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,7,22,6,1658,1655,1748,1755,US,2361,N899US,110,120,96,-7,3,CLT,STL,575,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,4,14,5,1141,1144,1421,1405,US,1797,N527AU,160,141,139,16,-3,PHL,MCO,861,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1809,1810,2110,2054,AA,1134,N894AA,241,224,214,16,-1,SJU,IAD,1571,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,7,13,4,2050,2050,2213,2210,WN,2222,N656,83,80,69,3,0,MCI,BNA,491,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,4,14,5,841,830,933,925,DL,2418,N314DA,112,115,87,8,11,MCO,BNA,616,6,19,0,NA,0,NA,NA,NA,NA,NA
2000,10,3,2,1402,1355,1515,1510,WN,2201,N351,73,75,63,5,7,MHT,BWI,377,2,8,0,NA,0,NA,NA,NA,NA,NA
